Indicator Name,What Is This Indicator,Location Type,Location,Indicator Value,Indicator Value Units,Lower Confidence Interval,Upper Confidence Interval,Indicator Value Unstable,Period of Measure,Data Source,Technical Note,Breakout Title,Breakout Category,Breakout Subcategory,Breakout Value,Breakout Value Units,Breakout Lower Confidence Interval,Breakout Upper Confidence Interval,Breakout Unstable,Breakout Footer
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453000803,30.2,percent,29.2,31.3,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453000804,35.2,percent,34.2,36.3,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453000901,29.8,percent,28.7,31.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453000902,37.6,percent,36.4,38.9,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001000,38.3,percent,37.1,39.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001100,31.3,percent,30.2,32.5,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001200,29.1,percent,28,30.3,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001303,34.2,percent,32.8,35.7,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001304,31.3,percent,29.9,32.8,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001305,31.8,percent,30.6,33.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001307,33.2,percent,32.1,34.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001308,32.4,percent,31.5,33.4,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001401,29.3,percent,28.1,30.7,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001402,33.7,percent,32.5,35.1,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001403,34.4,percent,33.2,35.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001501,38.1,percent,36.8,39.5,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001503,31.8,percent,30.9,32.7,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001504,35.3,percent,34.1,36.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001505,34.6,percent,33.3,35.8,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001602,28.9,percent,27.8,30.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001603,36.2,percent,35,37.5,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001604,40.7,percent,39.4,42,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001605,33.5,percent,32.6,34.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001606,48.4,percent,47,49.8,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001705,40.2,percent,39.3,41.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001706,37.7,percent,36.4,39,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001707,38.5,percent,37.2,40,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001712,39.1,percent,37.9,40.5,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001713,35.5,percent,34.3,36.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001714,34.2,percent,33.2,35.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001716,35.4,percent,34.2,36.7,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001718,35.7,percent,34.5,37,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001719,41.7,percent,40.3,43.2,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001722,28.7,percent,27.6,30,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001728,34.4,percent,33.3,35.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001729,31,percent,30.1,32.1,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001737,33.4,percent,32.4,34.4,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001738,37.7,percent,36.7,38.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001740,33.2,percent,32.1,34.3,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001742,41.9,percent,40.1,43.9,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001745,39.5,percent,38.3,40.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001746,33.7,percent,32.7,34.8,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001747,35.5,percent,34.5,36.7,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
High Cholesterol Prevalence: Adults 18+,This indicator shows the percentage of adults ages 18 and older who have had their blood cholesterol checked within the past five years and have been told by a health care provider that it is high.,Census Tract,48453001748,30.4,percent,29.3,31.6,No,2013,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
